t_s,timestamp_us,x_m,y_m,z_m,yaw_rad,qx,qy,qz,qw,vx_mps,beta_rad,yaw_rate_radps
26.900000000000002,26900000,108.0000228881836,-82.4140625,0.0,-1.5708012580871582,0.0,0.0,-0.7071085572242737,0.7071050405502319,9.51298713684082,1.663640091464913e-06,-8.444421837339178e-07
27.0,27000000,108.0000228881836,-83.36536407470703,0.0,-1.5708013772964478,0.0,0.0,-0.7071085572242737,0.7071049809455872,9.51298713684082,2.3752445486024953e-06,1.7257812942261808e-05
27.1,27100000,108.0000228881836,-84.31666564941406,0.0,-1.570799708366394,0.0,0.0,-0.7071080207824707,0.7071055769920349,9.51298713684082,1.0673818451323314e-06,2.0976687665097415e-05
27.200000000000003,27200000,108.0000228881836,-85.2679672241211,0.0,-1.5707975625991821,0.0,0.0,-0.7071072459220886,0.707106351852417,9.51298713684082,-1.165327375929337e-06,6.945549102965742e-06
27.3,27300000,108.0000228881836,-86.21926879882812,0.0,-1.5707968473434448,0.0,0.0,-0.7071070075035095,0.7071065902709961,9.51298713684082,-2.522527438486577e-06,-1.3788403521175496e-05
27.400000000000002,27400000,108.0000228881836,-87.17057037353516,0.0,-1.5707982778549194,0.0,0.0,-0.7071074843406677,0.7071061134338379,9.51298713684082,-1.7015488538163481e-06,-2.3152895664679818e-05
27.5,27500000,108.0000228881836,-88.12187194824219,0.0,-1.570800542831421,0.0,0.0,-0.7071083188056946,0.707105278968811,9.51298713684082,6.937764283065917e-07,-1.2139264072175138e-05
27.6,27600000,108.0000228881836,-89.07317352294922,0.0,-1.5708017349243164,0.0,0.0,-0.7071086764335632,0.7071048617362976,9.51298713684082,2.451140289849718e-06,9.364583092974499e-06
27.700000000000003,27700000,108.0000228881836,-90.02447509765625,0.0,-1.57080078125,0.0,0.0,-0.7071083784103394,0.7071052193641663,9.51298713684082,2.117159965564497e-06,2.297101127624046e-05
27.8,27800000,108.0000228881836,-90.97577667236328,0.0,-1.5707985162734985,0.0,0.0,-0.7071075439453125,0.7071059942245483,9.51298713684082,-7.24037363397656e-08,1.6680431144777685e-05
27.900000000000002,27900000,108.0000228881836,-91.92707824707031,0.0,-1.5707968473434448,0.0,0.0,-0.7071070075035095,0.7071065902709961,9.51298713684082,-2.201044253524742e-06,-4.0743398130871356e-06
28.0,28000000,108.0000228881836,-92.87837982177734,0.0,-1.5707972049713135,0.0,0.0,-0.7071071267127991,0.7071064710617065,9.51298713684082,-2.4782716536719818e-06,-2.172204949602019e-05
28.1,28100000,108.0000228881836,-93.82968139648438,0.0,-1.5707993507385254,0.0,0.0,-0.7071078419685364,0.7071056962013245,9.51298713684082,-6.524434184029815e-07,-2.119723467330914e-05
28.200000000000003,28200000,108.0000228881836,-94.7809829711914,0.0,-1.5708014965057373,0.0,0.0,-0.7071086168289185,0.7071049213409424,9.51298713684082,1.789869997992355e-06,-2.409418812021613e-06
28.3,28300000,108.0000228881836,-95.73228454589844,0.0,-1.5708017349243164,0.0,0.0,-0.7071086764335632,0.7071048617362976,9.51298713684082,2.7734558898373507e-06,1.908150443341583e-05
28.400000000000002,28400000,108.0000228881836,-96.68358612060547,0.0,-1.5707998275756836,0.0,0.0,-0.7071080207824707,0.7071055173873901,9.51298713684082,1.3403038110482157e-06,2.440307434881106e-05
28.5,28500000,108.0000228881836,-97.6348876953125,0.0,-1.5707974433898926,0.0,0.0,-0.7071071863174438,0.707106351852417,9.51298713684082,-1.2936724260725896e-06,8.553466614102945e-06
28.6,28600000,108.0000228881836,-98.58618927001953,0.0,-1.5707966089248657,0.0,0.0,-0.70710688829422,0.7071066498756409,9.51298713684082,-2.79955656878883e-06,-1.467857146053575e-05
28.700000000000003,28700000,108.0000228881836,-99.53749084472656,0.0,-1.5707980394363403,0.0,0.0,-0.707107424736023,0.7071061730384827,9.51298713684082,-1.9124106529488927e-06,-2.5413293769815937e-05
28.8,28800000,108.0000228881836,-100.4887924194336,0.0,-1.570800542831421,0.0,0.0,-0.7071083188056946,0.707105278968811,9.51298713684082,6.06843741479679e-07,-1.4481114703812636e-05
