t_s,timestamp_us,x_m,y_m,z_m,yaw_rad,qx,qy,qz,qw,vx_mps,beta_rad,yaw_rate_radps
6.4,6400000,62.60250473022461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
6.5,6500000,63.56562042236328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
6.6000000000000005,6600000,64.52873229980469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
6.7,6700000,65.4918441772461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
6.800000000000001,6800000,66.4549560546875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
6.9,6900000,67.4180679321289,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
7.0,7000000,68.38117980957031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
7.1000000000000005,7100000,69.34429168701172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
7.2,7200000,70.30740356445312,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
7.300000000000001,7300000,71.27051544189453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
7.4,7400000,72.23362731933594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
7.5,7500000,73.19673919677734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
7.6000000000000005,7600000,74.15985107421875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
7.7,7700000,75.12296295166016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
7.800000000000001,7800000,76.08607482910156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
7.9,7900000,77.04918670654297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
8.0,8000000,78.01229858398438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
8.1,8100000,78.97541046142578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
8.200000000000001,8200000,79.93852233886719,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
8.3,8300000,80.9016342163086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
8.4,8400000,81.86474609375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
8.5,8500000,82.8278579711914,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
8.6,8600000,83.79096984863281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
8.700000000000001,8700000,84.75408172607422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
8.8,8800000,85.71719360351562,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
8.9,8900000,86.68030548095703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.631147384643555,0.0,0.0
9.0,9000000,87.64341735839844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.612789154052734,0.0,0.0
9.1,9100000,88.60469818115234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.56220531463623,0.0,0.0
9.200000000000001,9200000,89.56092071533203,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.451621055603027,0.0,0.0
