t,x,y,psi,vx,beta,r,ay_est,s,ey,epsi,v_target,delta_cmd,ax_cmd_requested,ax_cmd_control_limited,ax_cmd,ax_control_limit,ax_actual_limit,friction_usage_actual,control_mu,actual_mu,inside,goal,speed_limit,x_ref,y_ref,delta_eff,dvx_pred,beta_dot_res,r_dot_res,v_cmd,phase
12.200000000000001,105.241646,-1.7419608,-0.4993988,3.4143498,-0.12,-0.4,-1.36574,105.5,0.16281695988198044,0.18810120224952698,1.6686931820481412,-0.5235987755982988,-3.087792158126831,-1.3583649027243931,-1.3583649027243931,1.3583649027243931,1.3583649027243931,0.9999994903162638,0.2,0.2,1.0,0.0,11.11111111111111,105.07685664012216,-1.817320430780228,-0.5235987901687622,-0.1249728575348854,0.0,0.0,1.6686931820481412,turning
12.3,105.51965,-1.9401793,-0.5393988,3.2837546,-0.12,-0.4,-1.3135018,106.0,0.19631296346248492,0.21060121059417725,1.6686931820481412,-0.5235987755982988,-2.8815033435821533,-1.4086157820575385,-1.4086157820575385,1.4086157820575385,1.4086157820575385,0.9999994903162638,0.2,0.2,1.0,0.0,11.11111111111111,105.45311008018668,-2.146489049009433,-0.5235987901687622,-0.13059523701667786,0.0,0.0,1.6686931820481412,turning
12.4,105.77919,-2.141356,-0.5793988,3.147918,-0.12,-0.4,-1.2591672,106.0,0.22602455662094612,0.17060118913650513,1.6686931820481412,-0.5235987755982988,-2.665933609008789,-1.4574487566899903,-1.4574487566899903,1.4574487566899903,1.4574487566899903,0.9999994903162639,0.2,0.2,1.0,0.0,11.11111111111111,105.45311008018668,-2.146489049009433,-0.5235987901687622,-0.13583649694919586,0.0,0.0,1.6686931820481412,turning
12.5,106.02008,-2.3440056,-0.61939883,3.0070565,-0.12,-0.4,-1.2028226,106.5,0.26017629596781033,0.193101167678833,1.6686931820481412,-0.5235987755982988,-2.4417121410369873,-1.5046401328489372,-1.5046401328489372,1.5046401328489372,1.5046401328489372,0.9999994903162638,0.2,0.2,1.0,0.0,11.11111111111111,105.80806924208571,-2.4985155022359615,-0.5235987901687622,-0.14086158573627472,0.0,0.0,1.6686931820481412,turning
12.600000000000001,106.24226,-2.5466342,-0.65939885,2.8613117,-0.12,-0.4,-1.1445247,107.0,0.2867993602735515,0.2156011462211609,1.6686931820481412,-0.5235987755982988,-2.2091963291168213,-1.5500521843378985,-1.5500521843378985,1.5500521843378985,1.5500521843378985,0.9999994903162638,0.2,0.2,1.0,0.0,11.11111111111111,106.14034801788821,-2.8720251346933994,-0.5235987901687622,-0.14574487507343292,0.0,0.0,1.6686931820481412,turning
12.700000000000001,106.4458,-2.7477422,-0.6993989,2.7108476,-0.12,-0.4,-1.084339,107.0,0.3141132697682513,0.17560112476348877,1.6686931820481412,-0.5235987755982988,-1.9686198234558105,-1.5935831454711653,-1.5935831454711653,1.5935831454711653,1.5935831454711653,0.9999994903162639,0.2,0.2,1.0,0.0,11.11111111111111,106.14034801788821,-2.8720251346933994,-0.5235987901687622,-0.1504640132188797,0.0,0.0,1.6686931820481412,turning
12.8,106.63086,-2.9458334,-0.7393989,2.5558424,-0.12,-0.4,-1.022337,107.5,0.3360918915719475,0.19810110330581665,1.6686931820481412,-0.5235987755982988,-1.7202532291412354,-1.635130819610861,-1.635130819610861,1.635130819610861,1.635130819610861,0.9999994903162639,0.2,0.2,1.0,0.0,11.11111111111111,106.44864886608555,-3.26555939926018,-0.5235987901687622,-0.15500521659851074,0.0,0.0,1.6686931820481412,turning
12.9,106.79773,-3.1394258,-0.7793989,2.3964841,-0.12,-0.4,-0.95859367,107.5,0.35603382904169856,0.15810108184814453,1.6686931820481412,-0.5235987755982988,-1.464390754699707,-1.464390754699707,-1.464390754699707,1.6745958047836034,1.6745958047836034,0.9102690650566563,0.2,0.2,1.0,0.0,11.11111111111111,106.44864886608555,-3.26555939926018,-0.5235987901687622,-0.15935830771923065,0.0,0.0,1.6686931820481412,turning
13.0,106.94681,-3.3270593,-0.81939894,2.232971,-0.12,-0.4,-0.8931884,108.0,0.37033790451371396,0.1806010603904724,1.6686931820481412,-0.5235987755982988,-1.2013428211212158,-1.2013428211212158,-1.2013428211212158,1.7118826413959483,1.7118826413959483,0.783343676522662,0.2,0.2,1.0,0.0,11.11111111111111,106.73176787846317,-3.6775815530548828,-0.5235987901687622,-0.16351307928562164,0.0,0.0,1.6686931820481412,turning
13.100000000000001,107.07861,-3.5073054,-0.85939896,2.0865319,-0.12,-0.4,-0.8346128,108.0,0.383860949605549,0.1406010389328003,1.6686931820481412,-0.5235987755982988,-0.9314364790916443,-0.9314364790916443,-0.9314364790916443,1.746899679982303,1.746899679982303,0.6577407738288168,0.2,0.2,1.0,0.0,11.11111111111111,106.73176787846317,-3.6775815530548828,-0.5235987901687622,-0.1464390754699707,0.0,0.0,1.6686931820481412,turning
