t,x,y,psi,vx,beta,r,ay_est,s,ey,epsi,v_target,delta_cmd,ax_cmd_requested,ax_cmd_control_limited,ax_cmd,ax_control_limit,ax_actual_limit,friction_usage_actual,control_mu,actual_mu,inside,goal,speed_limit,x_ref,y_ref,delta_eff,dvx_pred,beta_dot_res,r_dot_res,v_cmd,phase
20.400000000000002,101.01267,-37.40816,-1.5808922,6.173612,0.008986147,0.3354012,2.070637,142.0,-6.987327575683594,-0.010095878443445727,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-37.43362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
20.5,101.011986,-38.02552,-1.5473521,6.173612,0.007226448,0.3354012,2.070637,142.5,-6.988014221191406,0.02344425121811433,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-37.93362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
20.6,101.030914,-38.64259,-1.513812,6.173612,0.005466749,0.3354012,2.070637,143.0,-6.969085693359375,0.05698438087967439,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-38.43362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
20.700000000000003,101.06944,-39.258747,-1.4802718,6.173612,0.0037070499,0.3354012,2.070637,144.0,-6.9305572509765625,0.09052451054123445,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-39.43362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
20.8,101.12753,-39.87337,-1.4467317,6.173612,0.0019473509,0.3354012,2.070637,144.5,-6.872467041015625,0.12406464020279451,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-39.93362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
20.900000000000002,101.205124,-40.485836,-1.4131916,6.173612,0.00018765195,0.3354012,2.070637,145.0,-6.7948760986328125,0.15760476986435457,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-40.43362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
21.0,101.30213,-41.095528,-1.3796514,6.173612,-0.001572047,0.3354012,2.070637,145.5,-6.697868347167969,0.19114489952591462,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-40.93362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
21.1,101.418465,-41.701828,-1.3461113,6.173612,-0.003331746,0.3354012,2.070637,146.5,-6.581535339355469,0.22468502918747468,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-41.93362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
21.200000000000003,101.55401,-42.304127,-1.3125712,6.173612,-0.005091445,0.3354012,2.070637,147.0,-6.445991516113281,0.25822515884903474,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-42.43362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
21.3,101.70862,-42.901814,-1.279031,6.173612,-0.006851144,0.3354012,2.070637,147.5,-6.2913818359375,0.2917652885105948,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-42.93362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
