trial,assumed_mu,actual_mu,control_mu,score,feasible,goal_reached,final_time,max_abs_ey,max_abs_beta,max_vx,max_abs_ax,max_abs_jerk,max_abs_delta,max_abs_steer_rate,max_friction_usage,friction_pen,v_straight,v_turn,brake_buffer_m,accel_buffer_m,lookahead_m,ky,kpsi,kv
702,0.9,0.9,0.9,79153761.13520718,0,1,22.900000000000002,4.509254455566406,0.11999999731779099,10.994322776794434,2.239041566848755,3.170481324195873,0.5235987755982988,0.7853981633974516,0.4979053391559331,0.0,10.994322992587291,4.469259540678388,24.03024284498138,17.755106567370976,2.960796151011554,0.3740261104262329,2.2021443578952495,0.6721323277576258
703,0.9,0.9,0.9,210271086.3257089,0,1,25.5,6.008941650390625,0.11999999731779099,9.202686309814453,2.774578809738159,4.698378531042779,0.5235987755982988,0.7853981633974514,0.4919845094182167,0.0,9.202686347617977,5.6469199204386165,6.8762382568292395,17.996406622979624,3.665100501045784,0.3990687465014837,2.1348624359445707,0.9396757062085523
704,0.9,0.9,0.9,535741474.8289954,0,1,25.1,12.77130126953125,0.11999999731779099,10.606904983520508,3.967749935208003,4.585931950146998,0.5235987755982988,0.785398163397451,0.5747185409677793,0.0,10.606904663878815,3.80958917458902,13.060488293166285,28.855039260434765,5.4915884365939736,0.47971358874168274,1.0063938761227362,0.9171863900293963
705,0.9,0.9,0.9,1432821588.3440273,0,1,23.5,17.922531127929688,0.11999999731779099,10.506976127624512,2.363615157957407,4.436498918901162,0.5235987755982988,0.785398163397451,0.48259566543478283,0.0,10.506976096500622,6.72572645296731,14.501209587588544,14.051837950898092,3.0580169480418093,0.7115642920493174,2.3658338670658265,1.1342740579272115
706,0.9,0.9,0.9,335399845.49869525,0,1,23.8,9.793739318847656,0.11511528491973877,9.586316108703613,1.748346209526062,3.5593494772911196,0.5235987755982988,0.785398163397451,0.4653116649692521,0.0,9.586316273318076,6.8160810421737645,4.563821075082914,12.852697883566533,2.4799530422181957,0.19376056264245875,1.8883879772500163,0.6723499783876139
707,0.9,0.9,0.9,144088542.81878257,0,1,26.6,5.580116271972656,0.11999999731779099,9.075896263122559,2.7388290876063417,4.6739358179608335,0.5235987755982988,0.785398163397451,0.46468014502025506,0.0,9.075895927875546,4.885701200206467,12.323789263733216,21.100739904541115,5.401522330634434,0.3437604535230224,0.8090842249169932,1.3746521056028707
708,0.9,0.9,0.9,296008115.6328404,0,1,24.5,9.058509826660156,0.11999999731779099,10.04233169555664,2.7135602536741708,3.6170767166362694,0.5235987755982988,0.785398163397451,0.45497015314948197,0.0,10.04233170455704,4.684835272194661,16.61717596929281,13.822886331815464,3.1067963940860173,0.5097665562919009,1.950957409371613,1.1218971594960572
709,0.9,0.9,0.9,46948112.62596953,0,1,25.3,4.333648681640625,0.11999999731779099,9.507550239562988,3.116494614571166,4.6583226323127915,0.5235987755982988,0.7853981633974514,0.502180990517631,0.0,9.507550709684041,3.5237107820122753,9.273873895894209,13.822140060766692,3.6866697725993913,0.31351612826989955,2.2121884995627044,0.696470489121832
710,0.9,0.9,0.9,4578987.734291979,0,1,26.6,1.605987548828125,0.11999999731779099,9.905986785888672,2.584299748537454,3.4911070051750555,0.5235987755982988,0.785398163397451,0.3987020558991441,0.0,9.905986581203782,3.526523223826816,21.006629246259497,30.84949354407216,4.898418698582084,0.12697509311033073,2.4583055360182278,1.149569899667622
711,0.9,0.9,0.9,2458002198.6470776,0,1,29.6,19.091323852539062,0.11999999731779099,9.447427749633789,2.4460822027194262,2.7386012245614206,0.5235987755982988,0.7853981633974493,0.4447786629083991,0.0,9.44742747203115,3.731257859548635,16.453920263815192,12.964392853988032,6.712150243939799,1.1660622214265102,2.6154423488030796,0.7883028188127963
