trial,assumed_mu,actual_mu,control_mu,score,feasible,goal_reached,final_time,max_abs_ey,max_abs_beta,max_vx,max_abs_ax,max_abs_jerk,max_abs_delta,max_abs_steer_rate,max_friction_usage,friction_pen,v_straight,v_turn,brake_buffer_m,accel_buffer_m,lookahead_m,ky,kpsi,kv
657,0.2,0.2,0.2,36292273.3264645,0,1,29.6,3.2910983292826477,0.11999999731779099,9.526684761047363,1.9620000000000002,9.223844265334142,0.5235987755982988,0.7853981633974493,1.134281398324306,0.0659311586649069,9.494596868521734,2.220044311464375,18.721722249331464,30.760699297515995,6.517768783806479,0.4221930117036038,1.717803316116177,1.963346005903304
658,0.2,0.2,0.2,11338195651.626493,0,1,28.200000000000003,30.686607360839844,0.11999999731779099,10.548572540283203,1.9620000000000002,15.27392938970793,0.5235987755982988,0.7853981633974493,1.7882929929698916,33.83900684710986,10.54857249585859,2.1976047827410885,13.347413819146192,39.54530382557158,6.249815540247044,1.065198206228251,0.7102487930561348,0.670035287040369
659,0.2,0.2,0.2,3579425646.9065704,0,1,33.0,17.97869110107422,0.11999999731779099,9.439509391784668,1.9620000000000002,17.277730560157593,0.5235987755982988,0.7853981633974485,1.5008639666980907,11.903690236608629,9.439509809865989,1.7617917079236387,12.051232825475179,26.215685222088794,3.247014830379654,0.5331484425404452,2.1734557978637166,0.7484883135690852
660,0.2,0.2,0.2,34285147.55577255,0,1,26.3,3.1588058471679688,0.11999999731779099,10.428314208984375,1.9620000000000002,5.757907074780521,0.5235987755982988,0.785398163397451,1.1076853717571709,0.02371973732023764,10.42831444503751,1.748048737722009,23.50819343275901,18.6006115969827,3.373796648823571,0.1627648086251573,2.2018295414027103,1.1515814149561003
661,0.2,0.2,0.2,5401676854.9858885,0,1,33.9,23.398178100585938,0.11999999731779099,10.337885856628418,1.9620000000000002,16.35168327350504,0.5235987755982988,0.7853981633974485,1.4561809701027004,12.653750612059241,10.337885518233037,2.074544257221428,17.302645875921666,18.263471270958636,4.237177936999219,0.8051707994267229,1.910525390581041,1.738272585839422
662,0.2,0.2,0.2,10111936025.078152,0,1,27.6,28.908843994140625,0.11999999731779099,10.373457908630371,1.9620000000000002,13.291972875595125,0.5235987755982988,0.7853981633974502,1.8241579768457181,32.734688851689015,10.373457745970553,1.430309013416332,13.020050548397423,30.724759795176205,3.6140886269563572,0.8638213151289058,1.1775683413578346,0.7856717554374925
663,0.2,0.2,0.2,6232757862.405211,0,1,40.300000000000004,30.442794799804688,0.11999999731779099,9.525505065917969,1.9620000000000002,15.234817217291685,0.5235987755982988,0.7853981633974477,1.490372351985457,23.629164182118558,9.525504847542178,2.759216455861011,13.119424293981332,14.826290900723011,4.7843167095061805,1.1949499676989501,2.9255804793045925,1.3869198596089738
664,0.2,0.2,0.2,5429811906.863235,0,1,39.7,25.42522430419922,0.11999999731779099,10.568214416503906,1.9620000000000002,14.740415322481741,0.5235987755982988,0.7853981633974476,1.4384084455747377,8.512394857397982,10.568214465387227,1.6525231886073417,21.778975100777206,31.802591255748933,4.803998899809522,1.010131928459059,1.4077048221298154,0.8568284552838886
665,0.2,0.2,0.2,11302425.813358208,0,1,29.6,2.193281095601866,0.11999999731779099,9.702648162841797,1.9620000000000002,2.5467385440808914,0.5235987755982988,0.7853981633974493,1.9756478688072652,5.979659653330949,9.70264770436139,1.7976444131609428,22.046107863596742,26.134970754689956,2.5627982715517144,0.8566095123138484,2.912110439324451,0.7102548926916428
666,0.2,0.2,0.2,2090693404.863384,0,1,38.800000000000004,22.93548583984375,0.11999999731779099,10.159913063049316,1.9620000000000002,16.702338106672194,0.5235987755982988,0.7853981633974476,1.4770492211759976,15.810687921494956,10.159912972906975,2.2709064121861666,21.80904573156169,37.45917020069376,6.2579882017006945,0.6010240162859114,0.8852591749685519,0.9353019584953853
